대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리(M),이용시간(분)
05,822,822. 이촌1동 마을공원,정기,\N,50대,9,892,7.03,30247.61,212
05,822,822. 이촌1동 마을공원,정기,\N,60대,11,545.33,4.77,20519.46,155
05,822,822. 이촌1동 마을공원,정기,\N,기타,4,533.92,4.46,19262.13,178
05,822,822. 이촌1동 마을공원,정기,,20대,2,178.25,1.92,8286.63,55
05,822,822. 이촌1동 마을공원,정기,,30대,8,344.56,3.22,13835.49,91
05,822,822. 이촌1동 마을공원,정기,,40대,2,231.19,1.78,7671.37,51
05,822,822. 이촌1동 마을공원,정기,,50대,6,694.58,5.09,21941.46,1161
05,822,822. 이촌1동 마을공원,정기,F,10대,2,81.49,0.95,4087.06,164
05,822,822. 이촌1동 마을공원,정기,F,20대,26,2100.29,19.43,83797.51,730
05,822,822. 이촌1동 마을공원,정기,F,30대,20,868.63,9.37,40411.83,307
05,822,822. 이촌1동 마을공원,정기,F,40대,9,1238.66,11.79,50790.66,290
05,822,822. 이촌1동 마을공원,정기,F,50대,13,737.55,7.97,34340.57,214
05,822,822. 이촌1동 마을공원,정기,F,기타,22,879.48,8.68,37349.43,326
05,822,822. 이촌1동 마을공원,정기,M,10대,3,214.69,1.81,7822.94,62
05,822,822. 이촌1동 마을공원,정기,M,20대,25,2602.02,21.94,94514.51,918
05,822,822. 이촌1동 마을공원,정기,M,30대,39,1150.84,9.99,43073.54,329
05,822,822. 이촌1동 마을공원,정기,M,40대,38,4443.07,32.98,142207.99,1358
05,822,822. 이촌1동 마을공원,정기,M,50대,26,2892.99,22.6,97453.19,613
05,822,822. 이촌1동 마을공원,정기,M,60대,30,2668.97,21.3,91821.33,461
05,822,822. 이촌1동 마을공원,정기,M,기타,10,561.87,4.6,19765.79,128
05,823,823. 효창동주민센터 앞,일일(비회원),\N,20대,1,32.82,0.3,1275.21,21
05,823,823. 효창동주민센터 앞,일일(비회원),\N,기타,2,162.94,1.47,6330,65
05,823,823. 효창동주민센터 앞,일일(회원),\N,20대,18,1682.43,16.84,72592.4,561
05,823,823. 효창동주민센터 앞,일일(회원),\N,30대,9,593.17,5.72,24638.14,180
05,823,823. 효창동주민센터 앞,일일(회원),\N,40대,2,124.08,1.3,5600,53
05,823,823. 효창동주민센터 앞,일일(회원),\N,50대,2,360.99,3.26,14024.63,87
05,823,823. 효창동주민센터 앞,일일(회원),,20대,1,57.92,0.75,3250,33
05,823,823. 효창동주민센터 앞,일일(회원),,40대,1,48.06,0.38,1640,8
05,823,823. 효창동주민센터 앞,일일(회원),F,10대,3,231.83,2.56,11049.76,110
05,823,823. 효창동주민센터 앞,일일(회원),F,20대,16,746.42,7.47,32195.15,451
05,823,823. 효창동주민센터 앞,일일(회원),F,30대,3,272.86,2.96,12736.1,100
05,823,823. 효창동주민센터 앞,일일(회원),F,40대,2,814.67,7.35,31650,219
05,823,823. 효창동주민센터 앞,일일(회원),F,기타,3,177.72,1.63,7027.03,80
05,823,823. 효창동주민센터 앞,일일(회원),M,10대,3,373.46,3.45,14845.84,97
05,823,823. 효창동주민센터 앞,일일(회원),M,20대,6,991.43,7.84,33758.61,217
05,823,823. 효창동주민센터 앞,일일(회원),M,30대,4,573.88,4.34,18681.22,135
05,823,823. 효창동주민센터 앞,일일(회원),M,40대,1,62.42,0.52,2220,14
05,823,823. 효창동주민센터 앞,일일(회원),M,50대,4,412.56,3.48,15010.99,120
05,823,823. 효창동주민센터 앞,일일(회원),M,60대,1,302.33,2.72,11745.51,64
05,823,823. 효창동주민센터 앞,일일(회원),M,기타,7,171.92,1.4,5997.88,42
05,823,823. 효창동주민센터 앞,정기,\N,20대,79,3764.7,34.6,149128.64,1151
05,823,823. 효창동주민센터 앞,정기,\N,30대,24,1690.31,14.6,62914.16,578
05,823,823. 효창동주민센터 앞,정기,\N,40대,8,668.57,6.3,27139.15,325
05,823,823. 효창동주민센터 앞,정기,\N,50대,6,237.51,1.95,8353.56,66
05,823,823. 효창동주민센터 앞,정기,,20대,2,104.89,1.06,4590.02,33
05,823,823. 효창동주민센터 앞,정기,,30대,3,208.09,2.26,9773.21,160
05,823,823. 효창동주민센터 앞,정기,F,20대,23,948.57,9.73,41906.05,310
05,823,823. 효창동주민센터 앞,정기,F,30대,20,802.19,8.06,34730.15,275
05,823,823. 효창동주민센터 앞,정기,F,40대,6,1085.11,9.79,42216.67,259
05,823,823. 효창동주민센터 앞,정기,F,50대,12,639.73,7.23,31110.63,223
05,823,823. 효창동주민센터 앞,정기,F,60대,3,114.91,0.94,4030,58
05,823,823. 효창동주민센터 앞,정기,F,기타,3,265.32,2.29,9852.39,170
05,823,823. 효창동주민센터 앞,정기,M,10대,8,256.97,2.01,8697.05,73
05,823,823. 효창동주민센터 앞,정기,M,20대,14,706.82,6.2,26718.98,458
05,823,823. 효창동주민센터 앞,정기,M,30대,37,1828.92,15.47,66612.4,628
05,823,823. 효창동주민센터 앞,정기,M,40대,24,2141.78,15.21,65625.36,533
05,823,823. 효창동주민센터 앞,정기,M,50대,6,615.14,5.1,21955.77,123
05,823,823. 효창동주민센터 앞,정기,M,60대,18,603.38,5.54,23930.32,342
05,823,823. 효창동주민센터 앞,정기,M,70대이상,1,77.66,0.6,2580.46,36
05,823,823. 효창동주민센터 앞,정기,M,기타,5,99.19,0.81,3519.51,22
05,825,825. 서빙고동 주민센터 앞,단체,\N,10대,5,393.24,3.63,15661.53,147
05,825,825. 서빙고동 주민센터 앞,단체,\N,20대,27,2928.22,24.49,105564.66,989
05,825,825. 서빙고동 주민센터 앞,단체,\N,30대,10,1575.57,13.72,59057.81,429
05,825,825. 서빙고동 주민센터 앞,단체,\N,40대,2,646.31,3.98,17180,123
05,825,825. 서빙고동 주민센터 앞,단체,\N,기타,4,819.89,7.59,32698.77,173
05,825,825. 서빙고동 주민센터 앞,단체,,40대,4,656.46,4.52,19502.45,154
05,825,825. 서빙고동 주민센터 앞,단체,F,10대,4,615.9,5.55,23927.34,197
05,825,825. 서빙고동 주민센터 앞,단체,F,20대,14,1831.61,21.28,91691.48,1044
05,825,825. 서빙고동 주민센터 앞,단체,F,30대,6,714.73,7.99,34472.14,359
05,825,825. 서빙고동 주민센터 앞,단체,F,40대,9,1123.94,11.69,50375.59,821
05,825,825. 서빙고동 주민센터 앞,단체,F,60대,2,75.08,0.66,2829.76,85
05,825,825. 서빙고동 주민센터 앞,단체,F,기타,7,1046.87,10.54,45432.84,498
05,825,825. 서빙고동 주민센터 앞,단체,M,10대,14,2168.59,20.34,87615.61,582
05,825,825. 서빙고동 주민센터 앞,단체,M,20대,6,756.51,10.56,45507.83,398
05,825,825. 서빙고동 주민센터 앞,단체,M,30대,4,1094.59,8.18,35268.42,241
05,825,825. 서빙고동 주민센터 앞,단체,M,40대,9,1950.82,14.42,62189.78,525
05,825,825. 서빙고동 주민센터 앞,일일(비회원),\N,20대,1,176.58,1.59,6860,117
05,825,825. 서빙고동 주민센터 앞,일일(비회원),\N,30대,1,211.33,1.9,8210,65
05,825,825. 서빙고동 주민센터 앞,일일(비회원),\N,기타,242,35378.63,318.94,1374464.3,12765
05,825,825. 서빙고동 주민센터 앞,일일(비회원),M,기타,4,835.77,7.53,32470,678
05,825,825. 서빙고동 주민센터 앞,일일(회원),\N,10대,24,3646.24,30.28,130518.41,977
05,825,825. 서빙고동 주민센터 앞,일일(회원),\N,20대,265,40068.21,363.24,1565681.27,13080
05,825,825. 서빙고동 주민센터 앞,일일(회원),\N,30대,134,25554.85,227.23,979311.34,6983
05,825,825. 서빙고동 주민센터 앞,일일(회원),\N,40대,32,8834.19,75.58,325797.1,2181
05,825,825. 서빙고동 주민센터 앞,일일(회원),\N,50대,25,5114.15,47.62,205141.13,1314
05,825,825. 서빙고동 주민센터 앞,일일(회원),\N,60대,8,1717.56,14.33,61761.68,371
05,825,825. 서빙고동 주민센터 앞,일일(회원),\N,기타,41,6106.35,60.08,258915.82,2089
05,825,825. 서빙고동 주민센터 앞,일일(회원),,10대,2,524.83,4.12,17773.49,77
05,825,825. 서빙고동 주민센터 앞,일일(회원),,20대,37,6929.7,60.95,262936.81,1801
05,825,825. 서빙고동 주민센터 앞,일일(회원),,30대,11,1902.75,17.4,75003.23,427
05,825,825. 서빙고동 주민센터 앞,일일(회원),,40대,1,264.71,1.99,8570,42
05,825,825. 서빙고동 주민센터 앞,일일(회원),,50대,2,232.24,2.52,10860.39,130
05,825,825. 서빙고동 주민센터 앞,일일(회원),F,10대,65,9185.94,100.42,432911.68,3365
05,825,825. 서빙고동 주민센터 앞,일일(회원),F,20대,290,43487.41,421.75,1817828.35,15141
05,825,825. 서빙고동 주민센터 앞,일일(회원),F,30대,140,19288.98,195.04,840682.39,6831
05,825,825. 서빙고동 주민센터 앞,일일(회원),F,40대,65,10320.75,102.14,440351.3,3432
05,825,825. 서빙고동 주민센터 앞,일일(회원),F,50대,22,4888.23,46.78,201620.33,1505
05,825,825. 서빙고동 주민센터 앞,일일(회원),F,70대이상,2,508.29,5.49,23670,114
05,825,825. 서빙고동 주민센터 앞,일일(회원),F,기타,61,8379.27,80.26,345837.73,3073
05,825,825. 서빙고동 주민센터 앞,일일(회원),M,10대,122,19399.91,170.21,733912.42,5700
05,825,825. 서빙고동 주민센터 앞,일일(회원),M,20대,235,42276,356.31,1536084.35,12209
05,825,825. 서빙고동 주민센터 앞,일일(회원),M,30대,110,21709.62,175.28,755470.88,6407
05,825,825. 서빙고동 주민센터 앞,일일(회원),M,40대,64,12217.31,100.56,433440.72,3249
05,825,825. 서빙고동 주민센터 앞,일일(회원),M,50대,16,2930.97,25.36,109324.39,694
05,825,825. 서빙고동 주민센터 앞,일일(회원),M,60대,2,548.11,3.62,15634.65,117
05,825,825. 서빙고동 주민센터 앞,일일(회원),M,기타,59,8697.95,71.23,307010.87,2386
